Age,Mileage,SocioEcon,GoodStudent,RiskAversion,OtherCar,VehicleYear,MakeModel,SeniorTrain,HomeBase,AntiTheft,RuggedAuto,Antilock,CarValue,Airbag,DrivingSkill,Theft,Cushioning,DrivQuality,DrivHist,Accident,ThisCarDam,OtherCarCost,MedCost,ILiCost,ThisCarCost,PropCost
Adult,TwentyThou,UpperMiddle,False,Cautious,True,Current,FamilySedan,False,Secure,True,Tank,True,TwentyThou,True,Normal,False,Excellent,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Senior,FiftyThou,Prole,False,Psychopath,False,Older,FamilySedan,False,City,False,Football,False,TwentyThou,False,SubStandard,False,Fair,Poor,Many,Moderate,Moderate,Thousand,Thousand,Thousand,HundredThou,HundredThou
Senior,TwentyThou,UpperMiddle,False,Cautious,True,Current,FamilySedan,True,Secure,True,Football,False,TwentyThou,True,Expert,False,Good,Excellent,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,FiftyThou,UpperMiddle,False,Cautious,True,Older,Luxury,False,Secure,True,Football,True,FiftyThou,True,Normal,False,Good,Excellent,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,FiveThou,Prole,False,Normal,False,Current,Economy,False,City,False,Football,False,TenThou,True,Normal,False,Excellent,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Senior,Domino,UpperMiddle,False,Adventurous,True,Current,Luxury,False,Rural,False,Tank,True,FiftyThou,True,SubStandard,False,Excellent,Poor,Many,Moderate,Severe,TenThou,Thousand,TenThou,HundredThou,HundredThou
Adult,TwentyThou,UpperMiddle,False,Cautious,True,Older,FamilySedan,False,Secure,True,Football,False,TenThou,False,Normal,False,Fair,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,TenThou
Adolescent,TwentyThou,Middle,False,Adventurous,True,Older,FamilySedan,False,Suburb,False,Football,False,FiveThou,False,SubStandard,False,Good,Poor,Many,Severe,Severe,TenThou,Thousand,TenThou,TenThou,HundredThou
Adult,TwentyThou,Middle,False,Normal,True,Current,SportsCar,False,Secure,False,EggShell,True,TenThou,True,SubStandard,False,Good,Poor,Many,Mild,Mild,Thousand,Thousand,Thousand,Thousand,TenThou
Adult,Domino,Middle,False,Cautious,True,Current,FamilySedan,False,Suburb,True,Football,False,TwentyThou,True,Normal,False,Excellent,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adolescent,TwentyThou,Middle,False,Normal,True,Older,FamilySedan,False,Suburb,False,Football,False,FiveThou,True,Normal,False,Good,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adolescent,FiftyThou,Middle,False,Normal,True,Older,FamilySedan,False,Secure,False,Tank,False,FiveThou,False,SubStandard,False,Good,Poor,Many,Severe,Moderate,TenThou,TenThou,Thousand,TenThou,HundredThou
Adult,FiftyThou,Middle,False,Normal,True,Current,FamilySedan,False,Suburb,False,Tank,True,TwentyThou,True,Normal,False,Excellent,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Senior,Domino,Prole,False,Normal,False,Current,Economy,True,City,False,Football,False,TenThou,True,Expert,False,Excellent,Excellent,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,FiveThou,Middle,False,Normal,True,Older,FamilySedan,False,Suburb,True,Tank,False,FiveThou,False,Normal,False,Good,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,FiftyThou,Prole,False,Normal,False,Older,Economy,False,City,True,EggShell,False,FiveThou,False,Normal,False,Poor,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Senior,TwentyThou,UpperMiddle,False,Cautious,True,Current,FamilySedan,False,Secure,True,Football,False,TwentyThou,True,Expert,False,Good,Excellent,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Senior,TwentyThou,Prole,False,Normal,True,Older,Economy,False,City,False,EggShell,False,FiveThou,False,Normal,False,Fair,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,TenThou
Senior,TwentyThou,UpperMiddle,False,Normal,True,Current,Luxury,False,Secure,True,Football,True,FiftyThou,True,Normal,False,Good,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,FiftyThou,Prole,False,Adventurous,False,Older,FamilySedan,False,Rural,False,Football,False,TenThou,True,Expert,False,Good,Excellent,Zero,None,None,Thousand,Thousand,Thousand,Thousand,TenThou
Adolescent,FiftyThou,Prole,False,Adventurous,False,Current,Economy,False,City,False,EggShell,False,TenThou,True,Normal,False,Poor,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,TwentyThou,Middle,False,Normal,False,Older,FamilySedan,False,Suburb,False,Football,False,FiveThou,False,Normal,False,Good,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,TenThou
Adult,TwentyThou,Middle,False,Normal,False,Older,Economy,False,Secure,False,EggShell,False,TenThou,False,Normal,False,Poor,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,FiftyThou,UpperMiddle,False,Normal,True,Current,Luxury,False,Suburb,True,Football,True,FiftyThou,True,Expert,False,Good,Excellent,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adolescent,TwentyThou,Middle,True,Normal,True,Older,Economy,False,Suburb,False,EggShell,False,FiveThou,False,SubStandard,False,Poor,Poor,One,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,TwentyThou,UpperMiddle,False,Normal,True,Older,Luxury,False,Secure,True,EggShell,False,TwentyThou,True,SubStandard,False,Poor,Poor,Many,None,None,Thousand,Thousand,Thousand,Thousand,TenThou
Senior,FiftyThou,UpperMiddle,False,Adventurous,True,Current,SportsCar,False,City,False,EggShell,True,TwentyThou,True,SubStandard,False,Poor,Poor,Many,None,None,Thousand,Thousand,Thousand,Thousand,TenThou
Adult,FiftyThou,Middle,False,Normal,True,Current,FamilySedan,False,Secure,False,Football,True,TwentyThou,True,Normal,False,Good,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,Domino,Prole,False,Normal,True,Current,Economy,False,City,False,EggShell,False,TenThou,True,Normal,False,Poor,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Senior,FiveThou,UpperMiddle,False,Normal,True,Current,Luxury,False,Suburb,False,Football,True,FiftyThou,True,SubStandard,False,Good,Poor,Many,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,TwentyThou,Prole,False,Normal,True,Older,SportsCar,False,City,False,Football,True,TwentyThou,False,Normal,False,Good,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,TwentyThou,Prole,False,Normal,False,Older,Economy,False,City,False,Football,False,FiveThou,False,Normal,False,Fair,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,FiftyThou,Middle,False,Adventurous,True,Older,FamilySedan,False,City,False,Football,False,FiveThou,False,Normal,False,Good,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,FiftyThou,UpperMiddle,False,Normal,True,Current,FamilySedan,False,Secure,True,EggShell,True,TwentyThou,True,Normal,False,Fair,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,TenThou
Adult,FiftyThou,Prole,False,Normal,True,Older,Economy,False,City,False,EggShell,False,FiveThou,False,Normal,False,Fair,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,TenThou
Adult,Domino,UpperMiddle,False,Adventurous,True,Current,Luxury,False,Suburb,True,Tank,True,FiftyThou,True,Normal,False,Excellent,Poor,Zero,Mild,None,Thousand,Thousand,Thousand,Thousand,TenThou
Adult,FiveThou,Middle,False,Adventurous,True,Current,Economy,False,Suburb,False,Football,False,TenThou,True,Normal,False,Excellent,Excellent,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,FiftyThou,Prole,False,Normal,True,Current,FamilySedan,False,City,False,Football,True,TenThou,True,Expert,False,Good,Excellent,Zero,None,None,Thousand,Thousand,Thousand,Thousand,TenThou
Adult,FiftyThou,Prole,False,Adventurous,False,Older,Economy,False,City,False,Football,False,FiveThou,False,Normal,False,Fair,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,TenThou
Senior,FiftyThou,Prole,False,Cautious,False,Older,FamilySedan,True,City,True,Tank,False,FiveThou,False,Normal,False,Excellent,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Senior,TwentyThou,Prole,False,Normal,False,Older,SportsCar,False,Rural,True,EggShell,False,TenThou,False,Normal,False,Poor,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,TenThou
Adult,FiftyThou,Prole,False,Normal,True,Older,Economy,False,City,False,EggShell,False,FiveThou,False,Expert,False,Fair,Excellent,Zero,None,None,Thousand,Thousand,Thousand,Thousand,TenThou
Adult,FiftyThou,Middle,False,Normal,True,Older,SportsCar,False,Rural,False,EggShell,True,FiveThou,False,SubStandard,False,Fair,Poor,Many,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,FiftyThou,Prole,False,Adventurous,False,Older,SportsCar,False,City,False,EggShell,False,TenThou,False,SubStandard,False,Poor,Poor,Many,Mild,Mild,Thousand,Thousand,Thousand,Thousand,Thousand
Senior,TwentyThou,Middle,False,Cautious,True,Older,FamilySedan,True,Secure,True,Football,False,FiveThou,False,Normal,False,Fair,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,TenThou
Adult,TwentyThou,Prole,False,Normal,False,Older,FamilySedan,False,City,False,Football,False,TenThou,False,Normal,False,Fair,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Senior,TwentyThou,Prole,False,Cautious,True,Older,FamilySedan,True,City,True,Tank,False,TenThou,True,SubStandard,False,Excellent,Poor,Zero,Severe,Mild,HundredThou,Thousand,TenThou,Thousand,HundredThou
Adult,TwentyThou,Middle,False,Adventurous,True,Older,FamilySedan,False,Suburb,False,Tank,False,FiveThou,False,Normal,False,Good,Poor,One,Moderate,Mild,TenThou,Thousand,Thousand,Thousand,TenThou
Senior,TwentyThou,Prole,False,Cautious,True,Current,Economy,True,City,True,Football,False,TenThou,True,SubStandard,False,Good,Poor,One,Severe,Severe,TenThou,Thousand,Thousand,TenThou,TenThou
Adult,Domino,Middle,False,Normal,True,Older,FamilySedan,False,Rural,False,Tank,False,FiveThou,False,Expert,False,Excellent,Excellent,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,FiftyThou,Prole,False,Adventurous,True,Older,Economy,False,Suburb,False,EggShell,False,FiveThou,False,Normal,False,Poor,Normal,One,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,FiveThou,Prole,False,Adventurous,True,Older,Economy,False,Suburb,False,EggShell,False,TenThou,False,Expert,False,Poor,Excellent,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,FiftyThou,Prole,False,Normal,False,Older,Economy,False,City,False,EggShell,False,FiveThou,False,Normal,False,Poor,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Senior,TwentyThou,UpperMiddle,False,Cautious,True,Current,Luxury,True,Secure,True,Football,True,FiftyThou,True,Normal,False,Good,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,FiftyThou,Prole,False,Normal,False,Older,Economy,False,City,False,EggShell,False,FiveThou,False,Normal,False,Fair,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Senior,FiftyThou,UpperMiddle,False,Normal,True,Current,Luxury,True,Suburb,True,Football,True,FiftyThou,True,Normal,False,Good,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,FiftyThou,Middle,False,Normal,True,Older,FamilySedan,False,Suburb,True,Football,False,TenThou,True,Normal,False,Excellent,Normal,One,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Senior,FiftyThou,Prole,False,Normal,True,Older,FamilySedan,False,City,False,Football,False,TwentyThou,False,Expert,False,Fair,Excellent,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,TwentyThou,Prole,False,Adventurous,False,Older,Economy,False,City,False,EggShell,False,TenThou,False,Normal,False,Poor,Normal,One,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Senior,TwentyThou,Prole,False,Cautious,True,Older,Economy,True,City,True,EggShell,False,FiveThou,False,Normal,False,Fair,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,FiftyThou,Prole,False,Cautious,False,Older,SportsCar,False,City,True,EggShell,True,TwentyThou,False,Normal,False,Fair,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,FiftyThou,Middle,False,Normal,True,Older,FamilySedan,False,Rural,False,Football,False,FiveThou,False,Normal,False,Good,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,TenThou
Adult,TwentyThou,Middle,False,Normal,True,Current,FamilySedan,False,Rural,False,Football,False,TwentyThou,True,Normal,False,Excellent,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adolescent,TwentyThou,UpperMiddle,True,Adventurous,True,Current,FamilySedan,False,City,False,Football,False,TwentyThou,True,SubStandard,False,Good,Poor,Many,None,None,Thousand,Thousand,Thousand,Thousand,TenThou
Adult,FiftyThou,Middle,False,Normal,False,Older,Economy,False,Suburb,False,EggShell,False,FiveThou,False,Normal,False,Fair,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,TenThou
Adult,FiftyThou,UpperMiddle,False,Adventurous,True,Current,Economy,False,Suburb,False,EggShell,False,TenThou,True,Normal,False,Fair,Poor,Many,Severe,Severe,TenThou,Thousand,TenThou,TenThou,TenThou
Adult,FiftyThou,UpperMiddle,False,Normal,True,Older,Luxury,False,Secure,True,Football,False,FiftyThou,True,Normal,False,Excellent,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adolescent,FiftyThou,Prole,True,Adventurous,True,Older,FamilySedan,False,City,False,Tank,False,FiveThou,False,SubStandard,False,Good,Poor,Many,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adolescent,FiftyThou,Middle,False,Adventurous,True,Current,FamilySedan,False,Suburb,False,Football,True,TwentyThou,True,SubStandard,False,Excellent,Poor,Many,None,None,Thousand,Thousand,Thousand,Thousand,TenThou
Adult,FiftyThou,Middle,False,Normal,False,Older,SportsCar,False,Suburb,True,Football,False,TenThou,False,Expert,False,Fair,Excellent,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,TwentyThou,Prole,False,Adventurous,False,Older,SportsCar,False,City,False,EggShell,False,TenThou,False,Normal,False,Fair,Normal,One,None,None,Thousand,Thousand,Thousand,Thousand,TenThou
Senior,TwentyThou,Prole,False,Normal,False,Older,Economy,True,City,True,EggShell,False,FiveThou,False,Normal,False,Poor,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,TenThou
Adult,FiveThou,Prole,False,Normal,False,Older,SportsCar,False,City,False,EggShell,False,TwentyThou,False,Normal,False,Fair,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,FiftyThou,UpperMiddle,False,Cautious,True,Current,Luxury,False,Secure,True,Tank,True,FiftyThou,True,Normal,False,Excellent,Excellent,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,FiftyThou,Prole,False,Adventurous,True,Current,Economy,False,Suburb,False,EggShell,False,TenThou,True,SubStandard,False,Fair,Poor,Many,Mild,Mild,Thousand,TenThou,Thousand,Thousand,Thousand
Adult,Domino,Prole,False,Adventurous,False,Current,Economy,False,Suburb,False,EggShell,False,TenThou,True,SubStandard,False,Poor,Poor,Many,Mild,Mild,Thousand,Thousand,Thousand,Thousand,TenThou
Adult,TwentyThou,Middle,False,Psychopath,True,Current,Economy,False,City,False,Football,False,TenThou,True,Normal,False,Excellent,Poor,Many,Mild,Mild,Thousand,Thousand,Thousand,Thousand,TenThou
Adult,FiftyThou,Middle,False,Cautious,True,Older,FamilySedan,False,Secure,True,Tank,False,FiveThou,True,Normal,False,Excellent,Normal,Zero,Moderate,Mild,Thousand,Thousand,Thousand,Thousand,TenThou
Senior,Domino,Middle,False,Cautious,False,Current,FamilySedan,True,Secure,True,EggShell,True,TwentyThou,True,Normal,False,Poor,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Senior,FiftyThou,Prole,False,Adventurous,False,Older,SportsCar,False,City,False,EggShell,False,FiveThou,False,Normal,False,Poor,Excellent,One,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adolescent,TwentyThou,Middle,False,Cautious,True,Older,FamilySedan,False,Secure,True,Football,False,FiveThou,False,Normal,False,Fair,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,TwentyThou,Middle,False,Adventurous,True,Current,FamilySedan,False,Suburb,False,Football,False,TwentyThou,True,SubStandard,False,Excellent,Poor,Many,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,TwentyThou,UpperMiddle,False,Cautious,True,Current,SportsCar,False,Secure,True,EggShell,True,TwentyThou,True,Normal,False,Poor,Excellent,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,FiftyThou,Prole,False,Normal,False,Older,Economy,False,City,True,EggShell,False,FiveThou,False,Normal,False,Poor,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Senior,FiveThou,Prole,False,Normal,False,Older,Economy,False,City,False,Football,False,TenThou,False,Normal,False,Fair,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,TenThou
Adult,TwentyThou,Middle,False,Normal,False,Older,Economy,False,Suburb,False,EggShell,False,TenThou,False,SubStandard,False,Poor,Poor,Many,Mild,Mild,Thousand,Thousand,Thousand,Thousand,Thousand
Adolescent,TwentyThou,UpperMiddle,False,Normal,True,Current,Luxury,False,Secure,True,Tank,True,FiftyThou,True,Normal,False,Excellent,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,TwentyThou,Prole,False,Adventurous,False,Older,Economy,False,City,False,EggShell,False,FiveThou,False,Expert,False,Poor,Excellent,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Senior,TwentyThou,UpperMiddle,False,Normal,True,Current,Luxury,True,Secure,True,Tank,True,FiftyThou,True,Normal,False,Excellent,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,TenThou
Adult,TwentyThou,Wealthy,False,Normal,True,Current,Luxury,False,Secure,True,Football,True,FiftyThou,True,Normal,False,Good,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adolescent,TwentyThou,Prole,False,Cautious,False,Older,FamilySedan,False,City,True,Football,False,TenThou,True,SubStandard,False,Good,Poor,Zero,Mild,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adolescent,TwentyThou,Prole,False,Normal,True,Older,Economy,False,City,False,EggShell,False,FiveThou,False,SubStandard,False,Poor,Poor,Many,Severe,Severe,HundredThou,Thousand,Thousand,TenThou,Million
Senior,FiftyThou,UpperMiddle,False,Normal,True,Current,FamilySedan,True,Secure,True,Football,True,TwentyThou,True,Expert,False,Fair,Excellent,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,TwentyThou,Prole,False,Normal,False,Older,Economy,False,City,False,Football,False,TenThou,False,SubStandard,False,Poor,Poor,Many,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
Adult,FiftyThou,UpperMiddle,False,Adventurous,True,Current,Luxury,False,City,False,Tank,True,FiftyThou,True,SubStandard,False,Excellent,Poor,Many,Moderate,Moderate,Thousand,Thousand,Thousand,HundredThou,HundredThou
Adult,TwentyThou,Prole,False,Cautious,False,Older,Economy,False,City,True,Football,False,FiveThou,False,Normal,False,Fair,Normal,Zero,None,None,Thousand,Thousand,Thousand,Thousand,Thousand
